AGLOMERADO,PROVINCIA,ITF,IPCF,PONDIH
8,22,0,0,0
8,22,0,0,0
8,22,0,0,0
8,22,0,0,0
8,22,379000,379000,353
8,22,0,0,0
8,22,1400000,700000,713
8,22,738000,369000,543
8,22,0,0,0
8,22,0,0,0
8,22,0,0,0
8,22,0,0,0
8,22,0,0,0
8,22,2600000,1300000,637
8,22,0,0,0
8,22,0,0,0
8,22,0,0,0
8,22,0,0,0
8,22,759000,379500,1546
8,22,0,0,0
8,22,0,0,0
8,22,0,0,0
8,22,525000,175000,868
8,22,290000,145000,342
8,22,0,0,0
8,22,700000,350000,724
8,22,0,0,0
8,22,0,0,0
8,22,1178000,392666.67,1616
8,22,800000,200000,1402
8,22,359000,359000,829
8,22,359000,359000,884
8,22,0,0,0
8,22,0,0,0
8,22,0,0,0
8,22,0,0,0
8,22,150000,150000,459
8,22,0,0,0
8,22,0,0,0
8,22,0,0,0
8,22,374000,374000,99
8,22,283000,141500,319
8,22,364000,91000,511
8,22,0,0,0
8,22,200000,100000,1484
8,22,0,0,0
8,22,0,0,0
8,22,0,0,0
8,22,0,0,0
8,22,959000,159833.33,657
8,22,0,0,0
8,22,0,0,0
8,22,0,0,0
8,22,0,0,0
8,22,1100000,366666.67,1349
8,22,60000,30000,385
8,22,780000,390000,514
8,22,1004000,334666.67,840
8,22,1500000,375000,1031
8,22,0,0,0
8,22,700000,700000,619
8,22,500000,166666.67,337
8,22,940000,313333.33,839
8,22,370000,370000,429
8,22,0,0,0
8,22,0,0,0
8,22,0,0,0
8,22,0,0,0
8,22,0,0,0
8,22,400000,80000,581
8,22,0,0,0
8,22,1124000,187333.33,641
8,22,300000,300000,765
8,22,600000,150000,953
8,22,964000,482000,927
8,22,0,0,0
8,22,350000,116666.67,1186
8,22,280000,140000,492
8,22,0,0,0
8,22,388000,388000,492
8,22,0,0,0
8,22,2050000,410000,1819
8,22,1000000,250000,2188
8,22,450000,450000,713
8,22,3000000,750000,1546
8,22,2800000,1400000,1442
8,22,0,0,0
8,22,1300000,433333.33,635
8,22,0,0,0
8,22,3780000,1890000,1144
8,22,640000,160000,1039
8,22,0,0,0
8,22,0,0,0
8,22,975000,162500,1401
8,22,720000,102857.14,1485
8,22,964000,137714.29,1477
8,22,410000,102500,1152
8,22,1441000,480333.33,781
8,22,875000,175000,1060
8,22,441000,147000,592
8,22,638000,159500,575
8,22,932000,310666.67,642
8,22,0,0,0
8,22,480000,120000,817
8,22,78000,39000,404
8,22,578000,289000,1060
8,22,381000,190500,452
8,22,2170000,310000,1753
8,22,0,0,0
8,22,0,0,0
8,22,0,0,0
8,22,0,0,0
8,22,384000,64000,205
8,22,0,0,0
8,22,0,0,0
8,22,0,0,0
8,22,0,0,0
8,22,0,0,0
8,22,0,0,0
8,22,0,0,0
8,22,0,0,0
8,22,0,0,0
8,22,0,0,0
8,22,1000000,500000,383
8,22,0,0,0
8,22,0,0,0
8,22,0,0,0
8,22,0,0,0
8,22,0,0,0
8,22,0,0,0
8,22,0,0,0
8,22,930000,465000,439
8,22,370000,370000,341
8,22,0,0,587
8,22,806000,161200,683
8,22,0,0,0
8,22,0,0,0
8,22,800000,400000,686
8,22,286000,286000,87
8,22,700000,233333.33,678
8,22,286000,286000,603
8,22,600000,600000,819
8,22,300000,300000,1043
8,22,0,0,0
8,22,359000,359000,564
8,22,0,0,0
8,22,0,0,0
8,22,0,0,0
8,22,1700000,566666.67,1297
8,22,0,0,0
8,22,890000,445000,439
8,22,795000,198750,704
8,22,0,0,0
8,22,0,0,0
8,22,0,0,0
8,22,0,0,0
8,22,500000,250000,1702
8,22,442000,88400,1227
8,22,436000,109000,1432
8,22,420000,140000,785
8,22,850000,850000,1152
8,22,0,0,0
8,22,0,0,0
8,22,0,0,0
8,22,1875000,625000,1106
8,22,354000,177000,435
8,22,783000,261000,919
8,22,0,0,0
8,22,0,0,0
8,22,1000000,250000,1036
8,22,1024500,256125,1308
8,22,884500,221125,1410
8,22,0,0,0
8,22,0,0,0
8,22,0,0,0
8,22,0,0,0
8,22,0,0,0
8,22,0,0,0
8,22,1254000,627000,586
8,22,800000,400000,306
8,22,0,0,0
8,22,0,0,0
8,22,3500000,1166666.67,1049
8,22,0,0,0
8,22,0,0,0
8,22,0,0,0
8,22,0,0,0
8,22,650000,216666.67,280
8,22,900000,450000,269
8,22,1400000,233333.33,268
8,22,1500000,500000,327
8,22,0,0,0
8,22,1500000,500000,191
8,22,625000,125000,195
8,22,200000,66666.67,65
8,22,359000,359000,135
8,22,359000,359000,525
8,22,0,0,0
8,22,0,0,0
8,22,280000,280000,417
8,22,0,0,0
8,22,0,0,0
8,22,0,0,0
8,22,0,0,0
8,22,569000,189666.67,995
8,22,941000,235250,606
8,22,410000,102500,831
8,22,384000,384000,146
8,22,0,0,0
8,22,400000,400000,519
8,22,0,0,0
8,22,364000,364000,194
8,22,0,0,0
8,22,0,0,0
8,22,290000,290000,300
8,22,0,0,0
8,22,290000,290000,227
8,22,0,0,0
8,22,364000,364000,199
8,22,1650000,412500,728
8,22,0,0,0
8,22,0,0,0
8,22,0,0,0
8,22,0,0,0
8,22,0,0,0
8,22,800000,400000,257
8,22,1400000,200000,1031
8,22,364000,364000,273
8,22,0,0,0
8,22,364000,364000,296
8,22,0,0,0
8,22,728000,364000,309
8,22,0,0,0
8,22,1000000,1000000,581
8,22,0,0,0
8,22,1500000,300000,253
8,22,0,0,0
8,22,267000,133500,233
8,22,230000,115000,202
8,22,0,0,0
9,26,0,0,0
9,26,3200000,800000,740
9,26,1500000,750000,749
9,26,1600000,1600000,1007
9,26,6050000,3025000,508
9,26,1290000,645000,288
9,26,0,0,0
9,26,3000000,3000000,199
9,26,0,0,0
9,26,0,0,0
9,26,0,0,0
9,26,0,0,0
9,26,0,0,0
9,26,930000,465000,452
9,26,0,0,0
9,26,4600000,920000,356
9,26,2720000,340000,410
9,26,0,0,0
9,26,0,0,0
9,26,0,0,0
9,26,900000,225000,481
9,26,1410000,470000,531
9,26,0,0,0
9,26,1800000,900000,256
9,26,390000,390000,113
9,26,0,0,0
9,26,0,0,0
9,26,0,0,0
9,26,1300000,433333.33,477
9,26,0,0,0
9,26,0,0,0
9,26,0,0,0
9,26,1750000,583333.33,380
9,26,4000000,4000000,531
9,26,6000000,2000000,474
9,26,0,0,0
9,26,2800000,933333.33,523
9,26,370000,370000,291
9,26,1900000,1900000,638
9,26,1800000,600000,435
9,26,3000000,600000,1416
9,26,0,0,0
9,26,1205000,301250,949
9,26,0,0,0
9,26,2500000,500000,757
9,26,3000000,1000000,893
9,26,2550000,1275000,887
9,26,2000000,1000000,506
9,26,1100000,366666.67,671
9,26,0,0,0
9,26,0,0,0
9,26,0,0,0
9,26,2260000,565000,619
9,26,0,0,150
9,26,0,0,0
9,26,0,0,0
9,26,0,0,0
9,26,1350000,1350000,375
9,26,0,0,0
9,26,2700000,1350000,537
9,26,0,0,0
9,26,1070000,535000,208
9,26,1050000,1050000,611
9,26,570000,570000,341
9,26,0,0,0
9,26,1170000,292500,384
9,26,3290000,822500,915
9,26,0,0,0
9,26,1400000,700000,947
9,26,500000,100000,461
9,26,2100000,525000,1018
9,26,1100000,1100000,151
9,26,2150000,430000,509
9,26,1800000,900000,750
9,26,500000,500000,692
9,26,2770000,923333.33,330
9,26,2600000,650000,551
9,26,800000,800000,800
9,26,960000,960000,113
9,26,1045000,348333.33,304
9,26,0,0,0
9,26,4900000,1225000,555
9,26,1360000,453333.33,292
9,26,820000,273333.33,485
9,26,1950000,487500,480
9,26,0,0,0
9,26,1000000,250000,538
9,26,0,0,0
9,26,0,0,0
9,26,1090000,272500,395
9,26,820000,273333.33,359
9,26,2150000,716666.67,383
9,26,0,0,0
9,26,1200000,600000,484
9,26,3700000,740000,373
9,26,0,0,0
9,26,0,0,0
9,26,0,0,0
9,26,0,0,0
9,26,950000,475000,628
9,26,2120000,1060000,997
9,26,2300000,766666.67,322
9,26,800000,800000,519
9,26,1500000,375000,759
9,26,410000,410000,378
9,26,800000,800000,626
9,26,2400000,600000,598
9,26,7400000,2466666.67,433
9,26,1800000,360000,758
9,26,0,0,0
9,26,2100000,1050000,251
9,26,0,0,0
9,26,0,0,0
9,26,830000,415000,322
9,26,720000,720000,285
9,26,2505000,835000,391
9,26,0,0,0
9,26,0,0,0
9,26,3200000,800000,381
9,26,2250000,1125000,273
9,26,1500000,1500000,796
9,26,3000000,750000,636
9,26,1900000,633333.33,513
9,26,0,0,0
9,26,0,0,0
9,26,0,0,0
9,26,0,0,0
9,26,5000000,1666666.67,440
9,26,1800000,1800000,293
9,26,4900000,1633333.33,411
9,26,2350000,783333.33,506
9,26,0,0,0
9,26,0,0,0
9,26,2570000,856666.67,316
9,26,1950000,487500,490
9,26,4350000,1087500,410
9,26,1195000,597500,338
9,26,0,0,0
9,26,0,0,0
9,26,0,0,0
9,26,1190000,396666.67,434
9,26,735000,735000,276
9,26,0,0,0
9,26,420000,420000,115
9,26,3000000,1500000,287
9,26,1370000,685000,301
9,26,0,0,0
9,26,0,0,0
9,26,1500000,300000,457
9,26,1300000,650000,241
9,26,200000,200000,117
9,26,4500000,1500000,484
9,26,0,0,0
9,26,1380000,690000,305
9,26,0,0,0
9,26,40000,40000,87
9,26,0,0,0
9,26,450000,450000,212
9,26,1000000,1000000,286
9,26,1770000,885000,225
9,26,950000,475000,263
9,26,1200700,240140,348
9,26,1094000,273500,283
9,26,786000,196500,284
9,26,2070000,517500,337
9,26,1036000,518000,366
9,26,2250000,1125000,310
9,26,0,0,0
9,26,0,0,0
9,26,1020000,340000,357
9,26,0,0,0
9,26,0,0,0
9,26,0,0,0
9,26,775000,155000,230
9,26,1295000,323750,296
9,26,466000,233000,204
9,26,1030000,343333.33,153
9,26,1825000,260714.29,415
9,26,2000000,1000000,489
9,26,1800000,1800000,441
9,26,1395000,1395000,208
9,26,1170000,1170000,100
9,26,2800000,933333.33,408
9,26,2000000,666666.67,391
9,26,1370000,685000,176
9,26,2000000,1000000,451
9,26,650000,650000,182
9,26,0,0,0
9,26,6000000,2000000,882
9,26,0,0,0
9,26,0,0,0
9,26,0,0,0
9,26,1110000,1110000,177
9,26,7000000,1400000,404
9,26,1000000,1000000,380
9,26,0,0,0
9,26,800000,800000,337
9,26,0,0,0
9,26,3900000,3900000,313
9,26,1900000,633333.33,331
9,26,800000,800000,123
9,26,2348000,782666.67,620
9,26,1714000,571333.33,519
9,26,0,0,0
9,26,600000,300000,233
9,26,855000,427500,193
9,26,0,0,0
9,26,850000,850000,283
9,26,0,0,0
9,26,1300000,650000,311
9,26,0,0,0
9,26,6400000,2133333.33,358
9,26,3500000,3500000,535
9,26,0,0,0
9,26,877000,877000,286
9,26,7897000,2632333.33,474
9,26,4500000,4500000,695
9,26,380000,380000,683
9,26,600000,200000,317
9,26,2310000,385000,790
9,26,1060000,212000,680
9,26,400000,400000,144
9,26,0,0,0
9,26,0,0,0
9,26,0,0,0
9,26,0,0,0
9,26,2350000,470000,514
9,26,1484000,494666.67,276
9,26,3650000,912500,387
9,26,396000,99000,526
9,26,3536000,442000,1045
9,26,1230000,615000,289
9,26,3100000,1550000,663
9,26,950000,950000,115
9,26,1200000,300000,479
9,26,2800000,466666.67,512
9,26,150000000,50000000,1
9,26,0,0,0
9,26,0,0,0
9,26,0,0,0
9,26,360000,120000,453
9,26,660000,165000,1065
9,26,5950000,2975000,510
9,26,1400000,466666.67,553
9,26,0,0,0
9,26,397000,397000,421
9,26,0,0,0
9,26,0,0,0
9,26,0,0,0
9,26,1710000,855000,188
9,26,1470000,735000,326
9,26,850000,283333.33,244
9,26,2100000,525000,453
9,26,0,0,0
9,26,920000,920000,570
9,26,0,0,0
9,26,620000,620000,244
9,26,0,0,0
9,26,800000,800000,527
9,26,0,0,0
9,26,250000,62500,451
9,26,0,0,0
9,26,2570000,642500,374
9,26,1755000,438750,593
9,26,2070000,690000,260
9,26,0,0,0
9,26,379000,126333.33,688
9,26,4500000,1125000,602
9,26,1350000,270000,678
9,26,4690000,938000,750
9,26,2290000,286250,661
9,26,3400000,1700000,355
9,26,3900000,650000,624
9,26,3100000,620000,900
9,26,620000,310000,361
9,26,1200000,400000,993
9,26,1750000,583333.33,567
9,26,1185000,592500,518
9,26,850000,850000,777
9,26,1270000,317500,396
91,26,4185000,2092500,78
91,26,1000000,1000000,82
91,26,3500000,3500000,72
91,26,2600000,866666.67,78
91,26,5300000,1325000,216
91,26,1800000,450000,199
91,26,2070000,1035000,153
91,26,4125000,1031250,158
91,26,1750000,583333.33,190
91,26,920000,460000,224
91,26,2300000,2300000,134
91,26,1680000,840000,209
91,26,980000,245000,341
91,26,1600000,400000,307
91,26,1500000,750000,283
91,26,2100000,700000,313
91,26,3700000,1850000,487
91,26,3000000,1000000,293
91,26,0,0,0
91,26,2000000,2000000,328
91,26,1285000,1285000,485
91,26,3900000,3900000,264
91,26,500000,500000,297
91,26,2000000,2000000,178
91,26,1800000,900000,151
91,26,3600000,1800000,190
91,26,1200000,240000,208
91,26,650000,325000,147
91,26,3000000,750000,156
91,26,1860000,930000,150
91,26,1100000,366666.67,200
91,26,2540000,1270000,188
91,26,3500000,875000,241
91,26,1800000,600000,154
91,26,2700000,675000,232
91,26,3400000,1133333.33,82
91,26,1650000,275000,102
91,26,1810000,905000,73
91,26,2710000,903333.33,276
91,26,2000000,2000000,281
91,26,2230000,446000,318
91,26,2530000,1265000,298
91,26,530000,530000,174
91,26,1500000,500000,514
91,26,1500000,750000,128
91,26,975000,195000,200
91,26,3500000,1166666.67,145
91,26,950000,316666.67,146
91,26,2200000,1100000,131
91,26,600000,300000,266
91,26,0,0,0
91,26,690000,690000,126
91,26,7500000,3750000,122
91,26,6750000,2250000,213
91,26,1950000,650000,125
91,26,2440000,1220000,134
91,26,1200000,600000,119
91,26,700000,700000,127
91,26,850000,121428.57,167
91,26,250000,62500,120
91,26,3380000,1690000,186
91,26,1950000,650000,188
91,26,2850000,1425000,164
91,26,930000,930000,159
91,26,2900000,580000,298
91,26,1800000,450000,153
91,26,1009000,504500,191
91,26,4220000,2110000,122
91,26,700000,700000,126
91,26,1300000,1300000,147
91,26,2300000,766666.67,225
91,26,0,0,188
91,26,1126000,281500,244
91,26,700000,700000,179
91,26,800000,400000,155
91,26,912930,182586,132
91,26,720000,720000,127
91,26,2800000,933333.33,156
91,26,601250,200416.67,120
91,26,2278000,569500,137
91,26,3065000,1532500,107
91,26,3785000,1261666.67,105
91,26,680000,340000,88
91,26,698000,349000,74
91,26,3855000,771000,100
91,26,1230000,410000,122
91,26,1500000,750000,89
91,26,1220000,305000,123
91,26,2400000,800000,89
91,26,1910000,477500,90
91,26,2420000,2420000,97
91,26,1055000,263750,163
91,26,0,0,0
91,26,640000,640000,103
91,26,720000,720000,104
91,26,1300000,433333.33,145
91,26,680000,226666.67,105
91,26,440000,220000,133
91,26,320000,320000,93
91,26,1650000,825000,108
91,26,810000,810000,84
91,26,2150000,716666.67,133
91,26,1120000,560000,106
91,26,918000,306000,184
91,26,2000000,1000000,154
91,26,450000,225000,200
91,26,660000,330000,225
91,26,870000,290000,177
91,26,1440000,288000,226
91,26,0,0,0
91,26,960000,320000,111
91,26,1744000,436000,123
91,26,530000,530000,114
91,26,919000,459500,122
91,26,1000000,1000000,156
91,26,719000,239666.67,118
91,26,400000,400000,121
91,26,800000,800000,150
91,26,1228000,614000,178
91,26,1680000,560000,149
91,26,1440000,288000,143
91,26,310000,103333.33,191
91,26,1080000,270000,124
91,26,1285000,428333.33,119
91,26,1500000,500000,142
91,26,1920000,960000,106
91,26,2070000,1035000,104
91,26,1258000,419333.33,132
91,26,1340000,335000,101
91,26,1080000,540000,155
91,26,0,0,0
91,26,1995000,665000,118
91,26,900000,225000,233
91,26,392500,130833.33,174
91,26,1400000,700000,243
91,26,1500000,500000,215
91,26,1260000,315000,190
91,26,1200000,600000,161
91,26,1302000,260400,265
91,26,1000000,500000,172
91,26,1084000,542000,179
91,26,718000,179500,317
91,26,0,0,0
91,26,1200000,120000,378
91,26,260000,86666.67,381
91,26,940000,313333.33,525
91,26,309000,309000,315
91,26,468000,117000,451
91,26,1300000,325000,451
91,26,317000,317000,294
91,26,900000,450000,406
91,26,1200000,300000,230
91,26,0,0,0
91,26,1350000,337500,263
91,26,595000,595000,214
91,26,1340000,670000,227
91,26,1675000,418750,283
91,26,1300000,1300000,266
91,26,0,0,0
91,26,719000,359500,107
91,26,1578000,1578000,124
91,26,450000,450000,111
91,26,450000,450000,107
91,26,1300000,433333.33,181
91,26,1380000,345000,152
91,26,700000,350000,185
91,26,1500000,750000,223
91,26,750000,375000,155
91,26,1325000,441666.67,225
91,26,760000,380000,131
91,26,250000,250000,157
91,26,1800000,1800000,128
91,26,3300000,1650000,159
91,26,1320000,264000,201
91,26,1700000,1700000,163
91,26,1870000,374000,193
91,26,1600000,800000,149
91,26,2700000,900000,141
91,26,0,0,0
91,26,2800000,933333.33,135
91,26,1140000,570000,140
91,26,2200000,440000,163
91,26,560000,560000,145
91,26,1800000,900000,186
91,26,1350000,675000,135
91,26,900000,900000,139
91,26,1000000,500000,127
91,26,0,0,0
91,26,1000000,1000000,163
91,26,0,0,0
91,26,0,0,0
91,26,1200000,1200000,178
91,26,420000,420000,275
91,26,2800000,2800000,152
91,26,556000,139000,176
91,26,850000,850000,242
91,26,850000,850000,147
91,26,2000000,2000000,202
91,26,900000,900000,173
91,26,2200000,2200000,195
91,26,1900000,950000,168
91,26,900000,450000,313
91,26,2640000,880000,163
91,26,900000,450000,242
91,26,4000000,2000000,172
91,26,480000,240000,147
91,26,1160000,386666.67,185
91,26,600000,300000,168
91,26,1580000,316000,177
91,26,5740000,1913333.33,166
91,26,1400000,1400000,151
91,26,1250000,416666.67,149
91,26,4880000,976000,254
91,26,420000,420000,170
91,26,0,0,0
91,26,3000000,3000000,218
91,26,1250000,312500,402
91,26,900000,900000,198
91,26,1850000,616666.67,274
91,26,718000,359000,134
91,26,370000,370000,132
91,26,350000,350000,103
91,26,1320000,440000,143
91,26,503000,251500,117
91,26,200000,200000,87
91,26,700000,350000,118
91,26,210000,210000,93
91,26,814000,162800,193
91,26,2050000,512500,154
91,26,2030000,507500,154
91,26,0,0,0
91,26,780000,390000,121
91,26,1200000,600000,144
91,26,1265000,632500,134
91,26,1550000,775000,166
91,26,1918500,959250,135
91,26,3370000,674000,205
91,26,1000000,1000000,181
91,26,1800000,900000,170
91,26,1809000,603000,213
91,26,2016436,504109,207
91,26,860000,860000,168
91,26,2100000,1050000,170
91,26,4100000,4100000,300
91,26,700000,140000,482
91,26,1320000,660000,356
91,26,2200000,1100000,602
91,26,2228000,742666.67,467
91,26,3070000,767500,366
91,26,0,0,0
91,26,1250000,312500,409
91,26,1525000,762500,139
91,26,1950000,1950000,149
91,26,1200000,240000,125
91,26,1530000,765000,158
91,26,1750000,1750000,173
91,26,140000,140000,128
91,26,2025000,337500,227
91,26,800000,200000,235
91,26,0,0,0
91,26,2100000,1050000,158
91,26,0,0,0
91,26,7500000,3750000,182
91,26,1379000,459666.67,178
91,26,3013000,602600,290
91,26,1470000,1470000,174
91,26,1200000,600000,240
91,26,2200000,1100000,255
91,26,1495000,747500,219
91,26,1135000,1135000,165
91,26,750000,750000,176
91,26,3400000,1700000,191
91,26,6000000,3000000,145
91,26,550000,550000,107
91,26,2000000,666666.67,209
91,26,0,0,0
91,26,1250000,625000,188
91,26,2000000,500000,347
91,26,1300000,433333.33,385
91,26,0,0,0
91,26,1500000,1500000,308
91,26,1500000,750000,296
91,26,2000000,2000000,198
91,26,2020000,505000,271
91,26,2730000,910000,271
91,26,953000,476500,230
91,26,790000,131666.67,288
91,26,1700000,566666.67,275
91,26,800000,266666.67,216
91,26,3200000,640000,314
91,26,5010000,715714.29,242
91,26,470000,470000,191
91,26,1400000,700000,216
91,26,0,0,0
91,26,0,0,0
91,26,3700000,1850000,210
91,26,0,0,0
91,26,0,0,0
91,26,0,0,0
91,26,2300000,1150000,198
91,26,790000,790000,163
91,26,2100000,2100000,115
91,26,1800000,1800000,141
91,26,1129000,376333.33,154
91,26,1430000,715000,144
91,26,1300000,1300000,153
91,26,4400000,1466666.67,232
91,26,800000,800000,178
91,26,800000,400000,145
91,26,750000,375000,165
91,26,1300000,1300000,197
91,26,0,0,0
91,26,800000,800000,197
91,26,2800000,1400000,198
91,26,2050000,683333.33,205
91,26,2550000,850000,208
91,26,1300000,650000,202
91,26,0,0,0
91,26,5800000,1933333.33,232
91,26,300000,300000,39
91,26,1200000,1200000,29
91,26,700000,700000,38
91,26,5730000,1432500,35
91,26,1050000,1050000,42
91,26,300000,300000,63
91,26,80000,80000,28
91,26,950000,237500,44
91,26,1250000,625000,53
91,26,1200000,1200000,48
91,26,4650000,2325000,82
91,26,3450000,1725000,54
91,26,1800000,1800000,62
91,26,0,0,0
91,26,581000,116200,43
91,26,1370000,195714.29,48
91,26,0,0,0
91,26,3720000,744000,44
91,26,1230000,615000,37
91,26,1400000,466666.67,48
91,26,2190000,730000,36
91,26,2000000,333333.33,61
91,26,700000,700000,73
91,26,1010000,1010000,59
91,26,1000000,500000,67
91,26,790000,395000,87
91,26,1627000,813500,57
91,26,1800000,450000,84
91,26,1209000,604500,55
91,26,1190000,595000,54
91,26,2700000,1350000,56
91,26,970000,485000,81
91,26,1050000,525000,64
91,26,1500000,750000,56
6,30,915000,457500,155
6,30,1550000,387500,185
6,30,735000,245000,147
6,30,630000,157500,266
6,30,2575000,1287500,182
6,30,880000,880000,177
6,30,456000,456000,145
6,30,1182000,168857.14,319
6,30,1550000,387500,225
6,30,800000,800000,223
6,30,385000,128333.33,262
6,30,650000,325000,155
6,30,1960000,392000,266
6,30,520000,520000,159
6,30,308000,77000,269
6,30,0,0,0
6,30,1650000,1650000,552
6,30,1350000,1350000,383
6,30,2350000,1175000,454
6,30,2060000,1030000,346
6,30,2500000,625000,225
6,30,1010000,252500,304
6,30,0,0,0
6,30,2430000,486000,325
6,30,2000000,1000000,204
6,30,1890000,945000,207
6,30,10700000,2675000,287
6,30,0,0,0
6,30,5800000,2900000,413
6,30,1500000,1500000,213
6,30,1500000,1500000,210
6,30,1300000,1300000,201
6,30,6700000,3350000,407
6,30,0,0,0
6,30,3700000,1233333.33,358
6,30,3900001,1950000.5,366
6,30,320000,106666.67,232
6,30,830000,276666.67,194
6,30,635000,317500,131
6,30,300000,300000,233
6,30,0,0,0
6,30,0,0,0
6,30,167000,55666.67,186
6,30,535000,267500,210
6,30,1229500,307375,301
6,30,1300000,1300000,317
6,30,6600000,3300000,319
6,30,1500000,1500000,292
6,30,1520000,1520000,173
6,30,0,0,0
6,30,1530000,765000,199
6,30,1050000,525000,248
6,30,2850000,1425000,248
6,30,1500000,750000,373
6,30,500000,500000,310
6,30,1750000,1750000,543
6,30,0,0,0
6,30,0,0,0
6,30,980000,490000,242
6,30,498000,124500,318
6,30,500000,250000,215
6,30,420000,105000,279
6,30,335000,167500,256
